Facility Code,Facility Name,Health Facility Type,Ownership Major Classification,Region Name,Region PSGC,Province Name,Province PSGC,City/Municipality Name,City/Municipality PSGC,Barangay Name,Barangay PSGC,Latitude,Longitude
DOH000000000007633,SAN VICENTE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN MANUEL,0105535000,SAN VICENTE,0105535016,16.0652351,120.7074585
DOH000000000007632,SAN VICENTE EAST BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,ASINGAN,010550600,SAN VICENTE ESTE,0105506018,16.029003,120.668027
DOH000000000007624,SAN ROQUE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN MANUEL,0105535000,SAN ROQUE,0105535015,16.1048431,120.6790771
DOH000000000007623,SAN ROQUE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN JACINTO,0105534000,SAN ROQUE,0105534017,16.05301,120.439979
DOH000000000007618,SAN RAFAEL CENTRO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN NICOLAS,0105536000,SAN RAFAEL CENTRO,0105536028,16.065031,120.737161
DOH000000000007612,SAN PEDRO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN QUINTIN,0105537000,SAN PEDRO,0105537020,15.964605,120.797931
DOH000000000007598,SAN MIGUEL BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,NATIVIDAD,010552900,SAN MIGUEL,0105529020,16.021158,120.8038
DOH000000000007595,SAN MIGUEL BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CALASIAO,0105517000,SAN MIGUEL,0105517022,16.014501,120.359665
DOH000000000007592,SAN MACARIO NORTE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,NATIVIDAD,010552900,SAN MACARIO NORTE,0105529017,16.022749,120.825018
DOH000000000007589,SANLIBO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,BAYAMBANG,010551100,SANLIBO,0105511060,15.799079,120.384944
DOH000000000007587,SAN JULIAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MALASIQUI,0105524000,SAN JULIAN,0105524066,15.86976,120.436605
DOH000000000007584,SAN FELIPE CENTRAL BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BINALONAN,0105512000,SAN FELIPE CENTRAL,0105512016,16.0578709,120.6238098
DOH000000000007579,PALGUYOD BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,POZORRUBIO,0105530000,PALGUYOD,0105530025,16.1230335,120.522316
DOH000000000007552,BALOCOC BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,CITY OF SAN CARLOS,010553200,BALOCOC,0105532012,15.9105177,120.3031845
DOH000000000007549,ALIAGA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MALASIQUI,0105524000,ALIAGA,0105524004,15.889494,120.447874
DOH000000000007479,BOLINAO COMMUNITY HOSPITAL,Hospital,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,BOLINAO,010551400,SAMPALOC,0105514026,16.2678165,119.8788757
DOH000000000007045,SAN FABIAN RURAL HEALTH UNIT II,Rural Health Unit,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN FABIAN,0105533000,MABILAO,0105533015,16.15753,120.426291
DOH000000000007027,CABAYAOASAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGATAREM,0105527000,CABAYAOASAN,0105527023,15.7707176,120.3876821
DOH000000000000007,LAUREN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,LAUREN,0105544033,15.943342,120.842639
DOH000000000006969,SAWAT BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,URBIZTONDO,0105545000,SAWAT,0105545021,15.8007176,120.3338821
DOH000000000006957,MERMER BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANAOAG,0105525000,MERMER,0105525030,16.018307,120.486705
DOH000000000006952,MALASIQUI MAIN HEALTH CENTER,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MALASIQUI,0105524000,POBLACION,0105524062,15.919648,120.412398
DOH000000000006928,CANAOALAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BINMALEY,0105513000,CANAOALAN,0105513013,16.029404,120.297068
DOH000000000006922,ATAINAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,ALCALA,010550400,ATAINAN,0105504003,15.849723,120.475025
DOH000000000006871,PANGASINAN DOCTORS HOSPITAL,Hospital,Private,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,CITY OF SAN CARLOS,010553200,RIZAL (POB.),0105532075,15.9403172,120.3449783
DOH000000000006866,SABALLA-ROSARIO MEDICAL CLINIC,Infirmary,Private,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,BINALONAN,010551200,POBLACION,0105512015,16.0490589,120.5913086
DOH000000000006861,VELASQUEZ MEDICAL CLINIC AND HOSPITAL,Infirmary,Private,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,MANGATAREM,010552700,MABINI (POB.),0105527044,15.7887173,120.2921829
DOH000000000006817,OLEA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MALASIQUI,0105524000,OLEA,0105524054,15.861677,120.485978
DOH000000000006814,BURGOS MUNICIPAL HEALTH OFFICE,Rural Health Unit,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BURGOS,0105516000,POBLACION,0105516007,16.059386,119.864283
DOH000000000006785,RHU I MAIN HEALTH CENTER,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BANI,0105508000,POBLACION,0105508015,16.187551,119.859192
DOH000000000006750,SUAL RURAL HEALTH UNIT,Rural Health Unit,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,SUAL,010554200,POBLACION,0105542014,16.0652847,120.0953598
DOH000000000006749,MUNICIPAL HEALTH OFFICE RURAL HEALTH UNIT I CALASIAO,Rural Health Unit,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CALASIAO,0105517000,POBLACION EAST,0105517018,16.008411,120.359429
DOH000000000006747,ANDA RURAL HEALTH UNIT,Rural Health Unit,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,ANDA,0105505000,POBLACION,0105505014,16.289314,119.948235
DOH000000000006727,ASIN ESTE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MALASIQUI,0105524000,ASIN ESTE,0105524008,15.960867,120.468712
DOH000000000006708,PRO-CARE MEDICAL CLINIC AND INFIRMARY,Infirmary,Private,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BALUNGAO,0105507000,PUGARO,0105507009,15.897741,120.67429
DOH000000000006640,TONTON BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LINGAYEN (CAPITAL),0105522000,TONTON,0105522033,16.0271176,120.2504821
DOH000000000006508,MAPANDAN RURAL HEALTH UNIT,Rural Health Unit,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MAPANDAN,0105528000,POBLACION,0105528014,16.02593,120.454397
DOH000000000006507,BINALONAN RURAL HEALTH UNIT,Rural Health Unit,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BINALONAN,0105512000,POBLACION,0105512015,16.0496216,120.5919418
DOH000000000006338,VILLEGAS BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,POZORRUBIO,0105530000,VILLEGAS,0105530034,16.1288013,120.5599289
DOH000000000006336,PALISOC BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,BAUTISTA,010551000,PALISOC,0105510011,15.81325,120.4901
DOH000000000006335,UYONG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,LABRADOR,010552100,UYONG,0105521010,16.049956,120.119327
DOH000000000006323,SOBOL BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN NICOLAS,0105536000,SOBOL,0105536036,16.0531998,120.7450027
DOH000000000006293,POBLACION BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SUAL,0105542000,POBLACION,0105542014,16.06539,120.095386
DOH000000000006288,PANGANIBAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,TAYUG,0105543000,PANGANIBAN,0105543013,16.00738,120.777038
DOH000000000006267,MATALAVA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LINGAYEN (CAPITAL),0105522000,MATALAVA,0105522022,16.0096176,120.2519821
DOH000000000006258,MALAWA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LINGAYEN (CAPITAL),0105522000,MALAWA,0105522019,15.9584176,120.2789821
DOH000000000006256,MALACA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,URBIZTONDO,0105545000,MALACA,0105545012,15.8385176,120.3725821
DOH000000000006255,MALABOBO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGATAREM,0105527000,MALABOBO,0105527046,15.7156176,120.3194821
DOH000000000006231,DOMINGO ALARCIO (CABILAOAN EAST) BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LAOAC,0105548000,DOMINGO ALARCIO,0105548004,16.019271,120.550665
DOH000000000006218,CAMANTILES BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,CITY OF URDANETA,010554600,CAMANTILES,0105546012,15.989296,120.546265
DOH000000000006205,CABATUAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,CABATUAN,0105544012,15.899345,120.851029
DOH000000000006197,BOBONOT BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,DASOL,0105519000,BOBONOT,0105519003,16.0060333,119.8741167
DOH000000000006190,BALUYOT BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,BAUTISTA,010551000,BALUYOT,0105510021,15.794946,120.461835
DOH000000000006175,AMARONAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,AMARONAN,0105544003,15.958725,120.834926
DOH000000000006162,MANGALDAN MAIN HEALTH CENTER I,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,MANGALDAN,010552600,POBLACION,0105526025,16.071063,120.405412
DOH000000000006139,SAN JACINTO RURAL HEALTH UNIT,Rural Health Unit,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN JACINTO,0105534000,CAPAOAY (POB.),0105534003,16.073028,120.438142
DOH000000000006103,BANI RURAL HEALTH UNIT II,Rural Health Unit,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BANI,0105508000,SAN JOSE,0105508019,16.213099,119.865184
DOH000000000005948,MANGATAREM RURAL HEALTH UNIT I,Rural Health Unit,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,MANGATAREM,010552700,GENERAL LUNA (POB.),0105527039,15.7887176,120.2921821
DOH000000000005939,ASINGAN COMMUNITY HOSPITAL,Hospital,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,ASINGAN,010550600,DUPAC,0105506013,16.0167103,120.6745453
DOH000000000005833,ZON II BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,BAYAMBANG,010551100,ZONE II (POB.),0105511074,15.8103583,120.4641502
DOH000000000005829,EASTERN PANGASINAN DISTRICT HOSPITAL,Hospital,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,TAYUG,010554300,MAGALLANES,0105543012,16.0190468,120.7424393
DOH000000000005816,AMBALANGAN-DALIN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN FABIAN,0105533000,AMBALANGAN-DALIN,0105533001,16.147609,120.473827
DOH000000000005814,SAN NICOLAS RURAL HEALTH UNIT,Rural Health Unit,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN NICOLAS,0105536000,POBLACION WEST,0105536021,16.069623,120.760663
DOH000000000005803,VILLANUEVA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,BAUTISTA,010551000,VILLANUEVA,0105510020,15.79367,120.554272
DOH000000000005802,TURKO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LAOAC,0105548000,TURKO,0105548019,16.070836,120.540309
DOH000000000005790,PITA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,INFANTA,010552000,PITA,0105520011,,
DOH000000000005789,THE MEDICAL CITY PANGASINAN,Hospital,Private,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,CITY OF DAGUPAN,010551800,PANTAL,0105518022,16.0461407,120.3404388
DOH000000000005782,LAOAC RURAL HEALTH UNIT,Rural Health Unit,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LAOAC,0105548000,POBLACION,0105548013,16.047493,120.546594
DOH000000000005774,UMANDO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MALASIQUI,0105524000,UMANDO,0105524075,15.867472,120.461921
DOH000000000005773,PISUAC BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,URBIZTONDO,0105545000,PISUAC,0105545017,15.8026176,120.3548821
DOH000000000005768,NALSIAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANAOAG,0105525000,NALSIAN,0105525031,16.031822,120.503466
DOH000000000005767,LUYAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MAPANDAN,0105528000,LUYAN,0105528010,16.01458,120.472639
DOH000000000005750,RICOS BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,RICOS,0105544050,15.867933,120.841585
DOH000000000005740,BALOLING BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MAPANDAN,0105528000,BALOLING,0105528004,16.03876,120.455886
DOH000000000005721,BALANGAY BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,URBIZTONDO,0105545000,BALANGAY,0105545002,15.8527176,120.3646821
DOH000000000005707,ALAC BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN QUINTIN,0105537000,ALAC,0105537001,15.987637,120.80665
DOH000000000005686,INFANTA RURAL HEALTH UNIT,Rural Health Unit,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,INFANTA,0105520000,POBLACION,0105520012,15.826292,119.905987
DOH000000000005663,PONGLO-BALEG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGATAREM,0105527000,PONGLO-BALEG,0105527067,15.7990176,120.2643821
DOH000000000005605,NAGUELGUEL BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LINGAYEN (CAPITAL),0105522000,NAGUELGUEL,0105522023,16.0020176,120.2476821
DOH000000000005590,TUPA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,AGNO,010550100,TUPA,0105501017,,
DOH000000000005536,PALARIS BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,ASINGAN,010550600,PALARIS,0105506015,16.0299672,120.6246966
DOH000000000005535,OSIEM BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGALDAN,0105526000,OSIEM,0105526023,16.058843,120.422578
DOH000000000005532,LIPIT-TOMEENG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN FABIAN,0105533000,LIPIT-TOMEENG,0105533027,16.15571,120.440613
DOH000000000005529,BUENLAG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CALASIAO,0105517000,BUENLAG,0105517005,15.9894863,120.3790525
DOH000000000005514,MANCUP BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CALASIAO,0105517000,MANCUP,0105517015,15.99259,120.361754
DOH000000000005507,DINALAOAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CALASIAO,0105517000,DINALAOAN,0105517007,15.996938,120.344459
DOH000000000005477,BATANG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,INFANTA,0105520000,BATANG,0105520003,15.863454,119.90849
DOH000000000005449,URDANETA SACRED HEART HOSPITAL,Hospital,Private,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF URDANETA,0105546000,SAN VICENTE,0105546034,15.980668,120.5709518
DOH000000000005447,BUGALLON RURAL HEALTH UNIT II,Rural Health Unit,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,BUGALLON,010551500,MAGTAKING,0105515013,15.9863176,120.1824821
DOH000000000005422,RANAO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BANI,0105508000,RANAO,0105508017,16.205919,119.814189
DOH000000000005394,PALUA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGALDAN,0105526000,PALUA,0105526024,16.091316,120.400758
DOH000000000005385,POGONSILI BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,AGUILAR,010550200,POGONSILI,0105502013,15.820089,120.254647
DOH000000000005344,ANULID BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,ALCALA,010550400,ANULID,0105504001,15.825453,120.486118
DOH000000000005340,BAYAMBANG RURAL HEALTH UNIT II,Rural Health Unit,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,BAYAMBANG,010551100,WAWA,0105511072,15.764735,120.448437
DOH000000000005268,SAN GABRIEL 2ND BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,BAYAMBANG,010551100,SAN GABRIEL 2ND,0105511057,15.761066,120.475741
